Operator,Audio File,Start,Stop,Label,Timestamp,Comments
Simon,call_20241227_004.wav,29.0,31.0,PERSON,2026-03-22 08:33:25,
Simon,call_20241231_001.wav,247.0,248.0,LOCATION,2026-03-22 08:16:04,
Simon,call_20241231_001.wav,243.0,244.0,LOCATION,2026-03-22 08:16:04,
Simon,call_20241231_001.wav,186.0,189.0,LOCATION,2026-03-22 08:16:04,
Simon,call_20241231_001.wav,183.0,184.0,LOCATION,2026-03-22 08:16:04,
Simon,call_20241231_001.wav,29.0,30.0,PERSON,2026-03-22 08:16:04,
Simon,call_20241231_001.wav,25.0,26.0,PERSON,2026-03-22 08:16:04,
Simon,call_20250101_001.wav,210.0,211.0,LOCATION,2026-03-22 07:45:07,
Simon,call_20250101_001.wav,135.4,136.2,PERSON,2026-03-22 07:45:07,
Simon,call_20250101_001.wav,133.6,135.0,PERSON,2026-03-22 07:45:07,
Simon,call_20250101_001.wav,210.0,211.0,LOCATION,2026-03-22 07:43:32,
Simon,call_20250101_001.wav,136.0,137.0,PERSON,2026-03-22 07:43:32,
Simon,call_20250101_001.wav,133.6,135.0,PERSON,2026-03-22 07:43:32,
Simon,call_20250101_001.wav,210.0,211.0,LOCATION,2026-03-22 07:41:13,
Simon,call_20250101_001.wav,133.6,135.0,PERSON,2026-03-22 07:41:13,
Simon,call_20250101_001.wav,210.0,211.0,LOCATION,2026-03-22 07:39:57,
Simon,call_20250101_001.wav,135.0,136.0,PERSON,2026-03-22 07:39:57,
Simon,call_20250101_001.wav,133.6,135.0,PERSON,2026-03-22 07:39:57,
Simon,call_20250101_001.wav,210.0,211.0,LOCATION,2026-03-22 07:38:38,
Simon,call_20250101_001.wav,134.8,136.0,PERSON,2026-03-22 07:38:38,
Simon,call_20250101_001.wav,133.0,134.0,PERSON,2026-03-22 07:38:38,
Simon,call_20250101_001.wav,210.0,211.0,LOCATION,2026-03-22 07:33:06,
Simon,call_20250101_001.wav,135.0,136.0,PERSON,2026-03-22 07:33:06,
Simon,call_20250101_001.wav,134.0,134.8,PERSON,2026-03-22 07:33:06,
Simon,call_20250101_002.wav,210.4,216.0,LOCATION,2026-03-22 07:22:36,
Simon,call_20250101_002.wav,30.4,32.0,PERSON,2026-03-22 07:22:36,
Simon,call_20250101_002.wav,25.0,27.0,PERSON,2026-03-22 07:22:36,
Simon,call_20250101_002.wav,210.0,215.0,LOCATION,2026-03-22 07:21:00,
Simon,call_20250101_002.wav,30.4,32.0,PERSON,2026-03-22 07:21:00,
Simon,call_20250101_002.wav,25.0,27.0,PERSON,2026-03-22 07:21:00,
Simon,call_20250101_002.wav,210.0,215.0,LOCATION,2026-03-22 07:20:19,
Simon,call_20250101_002.wav,30.6,32.0,PERSON,2026-03-22 07:20:19,
Simon,call_20250101_002.wav,25.0,27.0,PERSON,2026-03-22 07:20:19,
Simon,call_20250101_002.wav,210.0,215.0,LOCATION,2026-03-22 07:20:07,
Simon,call_20250101_002.wav,30.0,32.0,PERSON,2026-03-22 07:20:07,
Simon,call_20250101_002.wav,25.0,27.0,PERSON,2026-03-22 07:20:07,
Simon,call_20250101_002.wav,210.0,215.0,LOCATION,2026-03-22 07:19:11,
Simon,call_20250101_002.wav,31.0,32.0,PERSON,2026-03-22 07:19:11,
Simon,call_20250101_002.wav,25.0,27.0,PERSON,2026-03-22 07:19:11,
Simon,call_20250103_001.wav,254.0,266.0,USER_ID,2026-03-22 07:10:48,
Simon,call_20250103_001.wav,234.0,235.0,LOCATION,2026-03-22 07:10:48,
Simon,call_20250103_001.wav,228.0,231.0,PERSON,2026-03-22 07:10:48,
Simon,call_20250103_001.wav,27.6,31.0,PERSON,2026-03-22 07:10:48,
Simon,call_20250103_001.wav,24.0,25.0,PERSON,2026-03-22 07:10:48,
Simon,call_20250106_001.wav,118.0,120.0,PERSON,2026-03-21 13:24:48,
Simon,call_20250106_001.wav,78.0,79.0,PERSON,2026-03-21 13:24:48,
Simon,call_20250106_001.wav,32.0,33.0,PERSON,2026-03-21 13:24:48,
Simon,call_20250106_001.wav,28.1,30.0,PERSON,2026-03-21 13:24:48,
Simon,call_20250106_001.wav,27.5,28.0,PERSON,2026-03-21 13:24:48,
Simon,call_20250106_001.wav,25.0,27.0,PERSON,2026-03-21 13:24:48,
Simon,call_20250106_001.wav,118.0,120.0,PERSON,2026-03-21 13:23:43,
Simon,call_20250106_001.wav,78.0,79.0,PERSON,2026-03-21 13:23:43,
Simon,call_20250106_001.wav,32.0,33.0,PERSON,2026-03-21 13:23:43,
Simon,call_20250106_001.wav,28.2,30.0,PERSON,2026-03-21 13:23:43,
Simon,call_20250106_001.wav,27.5,28.0,PERSON,2026-03-21 13:23:43,
Simon,call_20250106_001.wav,25.0,27.0,PERSON,2026-03-21 13:23:43,
Simon,call_20250106_001.wav,118.0,120.0,PERSON,2026-03-21 13:22:43,
Simon,call_20250106_001.wav,78.0,79.0,PERSON,2026-03-21 13:22:43,
Simon,call_20250106_001.wav,32.0,33.0,PERSON,2026-03-21 13:22:43,
Simon,call_20250106_001.wav,28.6,30.0,PERSON,2026-03-21 13:22:43,
Simon,call_20250106_001.wav,27.5,28.0,PERSON,2026-03-21 13:22:43,
Simon,call_20250106_001.wav,25.0,27.0,PERSON,2026-03-21 13:22:43,
Simon,call_20250106_001.wav,118.0,120.0,PERSON,2026-03-21 13:20:54,
Simon,call_20250106_001.wav,78.0,79.0,PERSON,2026-03-21 13:20:54,
Simon,call_20250106_001.wav,32.0,33.0,PERSON,2026-03-21 13:20:54,
Simon,call_20250106_001.wav,29.0,30.0,PERSON,2026-03-21 13:20:54,
Simon,call_20250106_001.wav,27.5,28.0,PERSON,2026-03-21 13:20:54,
Simon,call_20250106_001.wav,25.0,27.0,PERSON,2026-03-21 13:20:54,
Simon,call_20250106_001.wav,118.0,120.0,PERSON,2026-03-21 13:20:04,
Simon,call_20250106_001.wav,78.0,79.0,PERSON,2026-03-21 13:20:04,
Simon,call_20250106_001.wav,32.0,33.0,PERSON,2026-03-21 13:20:04,
Simon,call_20250106_001.wav,29.0,30.0,PERSON,2026-03-21 13:20:04,
Simon,call_20250106_001.wav,27.5,28.0,PERSON,2026-03-21 13:20:04,
Simon,call_20250106_001.wav,26.0,27.0,PERSON,2026-03-21 13:20:04,
Simon ,call_20250107_006.wav,117.0,119.0,LOCATION,2026-03-21 13:07:49,
Simon ,call_20250107_006.wav,47.0,50.0,PERSON,2026-03-21 13:07:49,
Simon ,call_20250107_006.wav,44.0,45.0,PERSON,2026-03-21 13:07:49,
Simon ,call_20250107_006.wav,39.0,40.0,PERSON,2026-03-21 13:07:49,
Simon,call_20250109_008.wav,30.0,31.0,PERSON,2026-03-21 12:48:12,
Simon,call_20250109_008.wav,25.5,28.2,PERSON,2026-03-21 12:48:12,
Simon,call_20250109_008.wav,30.0,31.0,PERSON,2026-03-21 12:46:55,
Simon,call_20250109_008.wav,25.5,28.0,PERSON,2026-03-21 12:46:55,
Simon,call_20250109_008.wav,30.0,31.0,PERSON,2026-03-21 12:46:05,
Simon,call_20250109_008.wav,25.0,26.0,PERSON,2026-03-21 12:46:05,
Simon,call_20250109_008.wav,30.0,31.0,PERSON,2026-03-21 12:44:49,
Simon,call_20250109_008.wav,26.0,28.0,PERSON,2026-03-21 12:44:49,
Simon,call_20250114_002.wav,31.0,33.0,LOCATION,2026-03-21 12:32:08,
Simon,call_20250114_002.wav,23.8,26.0,PERSON,2026-03-21 12:32:08,
Simon,call_20250114_002.wav,21.8,22.42,PERSON,2026-03-21 12:32:08,
Simon,call_20250114_002.wav,31.0,33.0,LOCATION,2026-03-21 12:30:49,
Simon,call_20250114_002.wav,23.8,26.0,PERSON,2026-03-21 12:30:49,
Simon,call_20250114_002.wav,21.8,24.22,PERSON,2026-03-21 12:30:49,
Simon,call_20250114_002.wav,31.0,33.0,LOCATION,2026-03-21 12:30:17,
Simon,call_20250114_002.wav,24.42,26.0,PERSON,2026-03-21 12:30:17,
Simon,call_20250114_002.wav,21.0,24.22,PERSON,2026-03-21 12:30:17,
Simon,call_20250114_002.wav,32.0,33.0,LOCATION,2026-03-21 12:28:06,
Simon,call_20250114_002.wav,24.42,26.0,PERSON,2026-03-21 12:28:06,
Simon,call_20250114_002.wav,21.0,24.22,PERSON,2026-03-21 12:28:06,
Simon,call_20250114_002.wav,31.0,33.0,LOCATION,2026-03-21 12:27:08,
Simon,call_20250114_002.wav,24.42,26.0,PERSON,2026-03-21 12:27:08,
Simon,call_20250114_002.wav,21.0,24.22,PERSON,2026-03-21 12:27:08,
Simon,call_20250114_002.wav,31.0,33.0,LOCATION,2026-03-21 12:25:59,
Simon,call_20250114_002.wav,24.42,26.0,PERSON,2026-03-21 12:25:59,
Simon,call_20250114_002.wav,21.945,24.22,PERSON,2026-03-21 12:25:59,
Simon,call_20250114_002.wav,31.95,33.0,LOCATION,2026-03-21 12:25:04,
Simon,call_20250114_002.wav,24.42,26.0,PERSON,2026-03-21 12:25:04,
Simon,call_20250114_002.wav,21.95,24.22,PERSON,2026-03-21 12:25:04,
Simon,call_20250114_002.wav,31.99,33.0,LOCATION,2026-03-21 12:23:52,
Simon,call_20250114_002.wav,24.42,26.0,PERSON,2026-03-21 12:23:52,
Simon,call_20250114_002.wav,22.001,24.22,PERSON,2026-03-21 12:23:52,
Simon,call_20250114_002.wav,32.002,33.0,LOCATION,2026-03-21 12:22:41,
Simon,call_20250114_002.wav,24.42,26.0,PERSON,2026-03-21 12:22:41,
Simon,call_20250114_002.wav,22.002,24.22,PERSON,2026-03-21 12:22:41,
Simon,call_20250114_002.wav,32.3,33.0,LOCATION,2026-03-21 12:21:10,
Simon,call_20250114_002.wav,24.42,26.0,PERSON,2026-03-21 12:21:10,
Simon,call_20250114_002.wav,22.3,24.22,PERSON,2026-03-21 12:21:10,
Simon,call_20250114_002.wav,32.15,33.0,LOCATION,2026-03-21 12:19:10,
Simon,call_20250114_002.wav,24.42,26.0,PERSON,2026-03-21 12:19:10,
Simon,call_20250114_002.wav,22.15,24.22,PERSON,2026-03-21 12:19:10,
Simon,call_20250114_002.wav,31.999,33.0,LOCATION,2026-03-21 12:18:08,
Simon,call_20250114_002.wav,24.42,26.0,PERSON,2026-03-21 12:18:08,
Simon,call_20250114_002.wav,21.999,24.22,PERSON,2026-03-21 12:18:08,
Simon,call_20250114_002.wav,31.999,33.0,LOCATION,2026-03-21 12:15:49,
Simon,call_20250114_002.wav,24.42,26.0,PERSON,2026-03-21 12:15:49,
Simon,call_20250114_002.wav,21.999,24.22,PERSON,2026-03-21 12:15:49,
Simon,call_20250114_002.wav,31.994,33.0,LOCATION,2026-03-21 12:12:46,
Simon,call_20250114_002.wav,24.42,26.0,PERSON,2026-03-21 12:12:46,
Simon,call_20250114_002.wav,21.994,24.22,PERSON,2026-03-21 12:12:46,
Simon,call_20250114_002.wav,31.9,33.0,LOCATION,2026-03-21 12:08:01,
Simon,call_20250114_002.wav,24.0,26.0,PERSON,2026-03-21 12:08:01,
Simon,call_20250114_002.wav,22.0,22.5,PERSON,2026-03-21 12:08:01,
Simon,call_20250114_002.wav,31.6,33.0,LOCATION,2026-03-21 12:05:59,
Simon,call_20250114_002.wav,23.6,26.0,PERSON,2026-03-21 12:05:59,
Simon,call_20250114_002.wav,21.8,22.5,PERSON,2026-03-21 12:05:59,
Simon,call_20250114_002.wav,32.0,33.0,LOCATION,2026-03-21 11:34:43,
Simon,call_20250114_002.wav,23.0,26.0,PERSON,2026-03-21 11:34:43,
Simon,call_20250114_002.wav,21.5,22.5,PERSON,2026-03-21 11:34:43,
Simon,call_20250114_002.wav,32.0,33.0,LOCATION,2026-03-21 11:33:21,
Simon,call_20250114_002.wav,23.0,26.0,PERSON,2026-03-21 11:33:21,
Simon,call_20250114_002.wav,21.0,22.0,PERSON,2026-03-21 11:33:21,
MUGERWA,call_20240930_001.wav,218.0,222.0,USER_ID,2026-03-21 10:35:22,
MUGERWA,call_20240930_001.wav,218.0,222.0,USER_ID,2026-03-21 10:35:22,
MUGERWA,call_20240930_001.wav,209.0,217.0,USER_ID,2026-03-21 10:35:22,
MUGERWA,call_20240930_001.wav,138.0,140.0,LOCATION,2026-03-21 10:35:22,
MUGERWA,call_20240930_001.wav,134.5,135.5,PERSON,2026-03-21 10:35:22,
MUGERWA,call_20240930_001.wav,50.0,53.0,PERSON,2026-03-21 10:35:22,
MUGERWA,call_20240930_001.wav,21.0,22.0,PERSON,2026-03-21 10:35:22,
MUGERWA,call_20240930_001.wav,218.0,222.0,USER_ID,2026-03-21 10:34:26,
MUGERWA,call_20240930_001.wav,218.0,222.0,USER_ID,2026-03-21 10:34:26,
MUGERWA,call_20240930_001.wav,209.0,217.0,USER_ID,2026-03-21 10:34:26,
MUGERWA,call_20240930_001.wav,138.0,140.0,LOCATION,2026-03-21 10:34:26,
MUGERWA,call_20240930_001.wav,135.4,135.5,PERSON,2026-03-21 10:34:26,
MUGERWA,call_20240930_001.wav,50.0,53.0,PERSON,2026-03-21 10:34:26,
MUGERWA,call_20240930_001.wav,21.0,22.0,PERSON,2026-03-21 10:34:26,
MUGERWA,call_20240930_001.wav,218.0,222.0,USER_ID,2026-03-21 10:32:59,
MUGERWA,call_20240930_001.wav,218.0,222.0,USER_ID,2026-03-21 10:32:59,
MUGERWA,call_20240930_001.wav,209.0,217.0,USER_ID,2026-03-21 10:32:59,
MUGERWA,call_20240930_001.wav,138.0,140.0,LOCATION,2026-03-21 10:32:59,
MUGERWA,call_20240930_001.wav,135.0,135.5,PERSON,2026-03-21 10:32:59,
MUGERWA,call_20240930_001.wav,50.0,53.0,PERSON,2026-03-21 10:32:59,
MUGERWA,call_20240930_001.wav,21.0,22.0,PERSON,2026-03-21 10:32:59,
MUGERWA,call_20240930_001.wav,218.0,222.0,USER_ID,2026-03-21 10:29:03,
MUGERWA,call_20240930_001.wav,218.0,222.0,USER_ID,2026-03-21 10:29:03,
MUGERWA,call_20240930_001.wav,209.0,217.0,USER_ID,2026-03-21 10:29:03,
MUGERWA,call_20240930_001.wav,138.0,140.0,LOCATION,2026-03-21 10:29:03,
MUGERWA,call_20240930_001.wav,134.0,135.0,PERSON,2026-03-21 10:29:03,
MUGERWA,call_20240930_001.wav,50.0,53.0,PERSON,2026-03-21 10:29:03,
MUGERWA,call_20240930_001.wav,21.0,22.0,PERSON,2026-03-21 10:29:03,
MUGERWA,call_20240930_001.wav,218.0,222.0,USER_ID,2026-03-21 10:27:55,
MUGERWA,call_20240930_001.wav,218.0,222.0,USER_ID,2026-03-21 10:27:55,
MUGERWA,call_20240930_001.wav,209.0,217.0,USER_ID,2026-03-21 10:27:55,
MUGERWA,call_20240930_001.wav,138.0,140.0,LOCATION,2026-03-21 10:27:55,
MUGERWA,call_20240930_001.wav,134.0,135.0,PERSON,2026-03-21 10:27:55,
MUGERWA,call_20240930_001.wav,51.0,53.0,PERSON,2026-03-21 10:27:55,
MUGERWA,call_20240930_001.wav,21.0,22.0,PERSON,2026-03-21 10:27:55,
MUGERWA,call_20240927_002.wav,305.0,306.0,LOCATION,2026-03-21 10:11:38,
MUGERWA,call_20240927_002.wav,217.0,218.0,LOCATION,2026-03-21 10:11:38,
MUGERWA,call_20240927_002.wav,144.0,146.0,LOCATION,2026-03-21 10:11:38,
MUGERWA,call_20240927_002.wav,136.0,140.0,LOCATION,2026-03-21 10:11:38,
Simon,call_20250115_008.wav,51.0,55.8,LOCATION,2026-03-21 10:04:04,
Simon,call_20250115_008.wav,38.0,39.0,PERSON,2026-03-21 10:04:04,
Simon,call_20250115_008.wav,49.8,55.8,LOCATION,2026-03-21 10:03:30,
Simon,call_20250115_008.wav,38.0,39.0,PERSON,2026-03-21 10:03:30,
Simon,call_20250115_008.wav,51.0,55.8,LOCATION,2026-03-21 10:02:45,
Simon,call_20250115_008.wav,38.0,39.0,PERSON,2026-03-21 10:02:45,
Simon,call_20250115_008.wav,51.4,55.8,LOCATION,2026-03-21 10:02:18,
Simon,call_20250115_008.wav,38.0,39.0,PERSON,2026-03-21 10:02:18,
Simon,call_20250115_008.wav,51.0,55.8,LOCATION,2026-03-21 10:01:23,
Simon,call_20250115_008.wav,38.0,39.0,PERSON,2026-03-21 10:01:23,
Simon,call_20250115_008.wav,51.0,55.0,LOCATION,2026-03-21 10:00:05,
Simon,call_20250115_008.wav,38.0,39.0,PERSON,2026-03-21 10:00:05,
Simon,call_20250116_004.wav,91.0,94.0,PERSON,2026-03-21 09:52:43,
Simon,call_20250116_004.wav,31.0,32.0,PERSON,2026-03-21 09:52:43,
Simon,call_20250116_004.wav,24.965,26.0,PERSON,2026-03-21 09:52:43,
Simon,call_20250116_004.wav,91.0,94.0,PERSON,2026-03-21 09:52:07,
Simon,call_20250116_004.wav,31.0,32.0,PERSON,2026-03-21 09:52:07,
Simon,call_20250116_004.wav,24.9,26.0,PERSON,2026-03-21 09:52:07,
Simon,call_20250116_004.wav,91.0,94.0,PERSON,2026-03-21 09:50:48,
Simon,call_20250116_004.wav,31.0,32.0,PERSON,2026-03-21 09:50:48,
Simon,call_20250116_004.wav,24.6,26.0,PERSON,2026-03-21 09:50:48,
Simon,call_20250116_004.wav,91.0,94.0,PERSON,2026-03-21 09:48:20,
Simon,call_20250116_004.wav,31.0,32.0,PERSON,2026-03-21 09:48:20,
Simon,call_20250116_004.wav,25.0,26.0,PERSON,2026-03-21 09:48:20,
Simon,call_20250123_001.wav,228.7,244.0,USER_ID,2026-03-21 09:26:53,
Simon,call_20250123_001.wav,84.0,86.5,PERSON,2026-03-21 09:26:53,
Simon,call_20250123_001.wav,64.5,68.0,PERSON,2026-03-21 09:26:53,
Simon,call_20250123_001.wav,58.0,59.0,PERSON,2026-03-21 09:26:53,
Simon,call_20250123_001.wav,228.7,244.0,USER_ID,2026-03-21 09:25:21,
Simon,call_20250123_001.wav,84.0,86.5,PERSON,2026-03-21 09:25:21,
Simon,call_20250123_001.wav,64.0,68.0,PERSON,2026-03-21 09:25:21,
Simon,call_20250123_001.wav,58.0,59.0,PERSON,2026-03-21 09:25:21,
Simon,call_20250123_001.wav,229.0,244.0,USER_ID,2026-03-21 09:21:26,
Simon,call_20250123_001.wav,84.0,86.0,PERSON,2026-03-21 09:21:26,
Simon,call_20250123_001.wav,64.0,68.0,PERSON,2026-03-21 09:21:26,
Simon,call_20250123_001.wav,58.0,59.0,PERSON,2026-03-21 09:21:26,
Simon,call_20250127_001.wav,124.0,136.0,USER_ID,2026-03-21 09:07:13,
Simon,call_20250127_001.wav,102.0,122.0,USER_ID,2026-03-21 09:07:13,
Simon,call_20250127_001.wav,125.0,136.0,USER_ID,2026-03-21 09:06:02,
Simon,call_20250127_001.wav,102.0,122.0,USER_ID,2026-03-21 09:06:02,
Simon,call_20250127_001.wav,125.0,136.0,USER_ID,2026-03-21 09:01:51,
Simon,call_20250127_001.wav,125.0,136.0,USER_ID,2026-03-21 09:01:11,
Simon,call_20250127_001.wav,107.0,136.0,USER_ID,2026-03-21 08:57:22,
Simon,call_20250127_004.wav,108.6,110.0,PERSON,2026-03-21 08:49:09,
Simon,call_20250127_004.wav,103.0,104.0,PERSON,2026-03-21 08:49:09,
Simon,call_20250127_004.wav,109.0,110.0,PERSON,2026-03-21 08:48:01,
Simon,call_20250127_004.wav,103.0,104.0,PERSON,2026-03-21 08:48:01,
Simon,call_20250128_016.wav,33.3,34.5,PERSON,2026-03-21 08:31:53,
Simon,call_20250128_016.wav,29.5,30.2,PERSON,2026-03-21 08:31:53,
Simon,call_20250128_016.wav,33.6,34.5,PERSON,2026-03-21 08:31:06,
Simon,call_20250128_016.wav,29.5,30.0,PERSON,2026-03-21 08:31:06,
Simon,call_20250128_016.wav,33.5,34.5,PERSON,2026-03-21 08:30:09,
Simon,call_20250128_016.wav,28.5,30.0,PERSON,2026-03-21 08:30:09,
Simon,call_20250128_016.wav,33.5,34.5,PERSON,2026-03-21 08:29:56,
Simon,call_20250128_016.wav,29.5,30.0,PERSON,2026-03-21 08:29:56,
Simon,call_20250128_016.wav,34.0,35.0,PERSON,2026-03-21 08:28:47,
Simon,call_20250128_016.wav,29.0,30.0,PERSON,2026-03-21 08:28:47,
Simon,call_20250203_001.wav,143.0,145.2,LOCATION,2026-03-20 15:48:15,
Simon,call_20250203_001.wav,27.0,29.0,PERSON,2026-03-20 15:48:15,
Simon,call_20250203_001.wav,24.0,25.0,PERSON,2026-03-20 15:48:15,
Simon,call_20250203_001.wav,20.0,21.0,PERSON,2026-03-20 15:48:15,
Simon,call_20250203_001.wav,143.0,145.0,LOCATION,2026-03-20 15:47:19,
Simon,call_20250203_001.wav,27.0,29.0,PERSON,2026-03-20 15:47:19,
Simon,call_20250203_001.wav,24.0,25.0,PERSON,2026-03-20 15:47:19,
Simon,call_20250203_001.wav,20.0,21.0,PERSON,2026-03-20 15:47:19,
Simon,call_20250203_001.wav,145.0,146.0,LOCATION,2026-03-20 15:46:07,
Simon,call_20250203_001.wav,27.0,29.0,PERSON,2026-03-20 15:46:07,
Simon,call_20250203_001.wav,24.0,25.0,PERSON,2026-03-20 15:46:07,
Simon,call_20250203_001.wav,20.0,21.0,PERSON,2026-03-20 15:46:07,
Simon,call_20250203_001.wav,144.0,146.0,LOCATION,2026-03-20 15:45:52,
Simon,call_20250203_001.wav,27.0,29.0,PERSON,2026-03-20 15:45:52,
Simon,call_20250203_001.wav,24.0,25.0,PERSON,2026-03-20 15:45:52,
Simon,call_20250203_001.wav,20.0,21.0,PERSON,2026-03-20 15:45:52,
Simon,call_20250203_001.wav,144.0,146.0,LOCATION,2026-03-20 15:44:21,
Simon,call_20250203_001.wav,27.0,29.0,PERSON,2026-03-20 15:44:21,
Simon,call_20250203_001.wav,24.0,25.0,PERSON,2026-03-20 15:44:21,
Simon,call_20250203_001.wav,21.0,22.0,PERSON,2026-03-20 15:44:21,
Simon,call_20250207_001.wav,365.0,366.0,LOCATION,2026-03-20 15:37:25,
Simon,call_20250207_001.wav,354.6,356.5,LOCATION,2026-03-20 15:37:25,
Simon,call_20250207_001.wav,350.0,351.0,LOCATION,2026-03-20 15:37:25,
Simon,call_20250207_001.wav,346.0,348.0,LOCATION,2026-03-20 15:37:25,
Simon,call_20250207_001.wav,341.0,343.0,LOCATION,2026-03-20 15:37:25,
Simon,call_20250207_001.wav,324.0,326.0,LOCATION,2026-03-20 15:37:25,
Simon,call_20250207_001.wav,365.0,366.0,LOCATION,2026-03-20 15:36:01,
Simon,call_20250207_001.wav,354.6,357.0,LOCATION,2026-03-20 15:36:01,
Simon,call_20250207_001.wav,350.0,351.0,LOCATION,2026-03-20 15:36:01,
Simon,call_20250207_001.wav,346.0,348.0,LOCATION,2026-03-20 15:36:01,
Simon,call_20250207_001.wav,341.0,343.0,LOCATION,2026-03-20 15:36:01,
Simon,call_20250207_001.wav,324.0,326.0,LOCATION,2026-03-20 15:36:01,
Simon,call_20250207_001.wav,365.0,366.0,LOCATION,2026-03-20 15:33:29,
Simon,call_20250207_001.wav,354.6,356.0,LOCATION,2026-03-20 15:33:29,
Simon,call_20250207_001.wav,350.0,351.0,LOCATION,2026-03-20 15:33:29,
Simon,call_20250207_001.wav,346.0,348.0,LOCATION,2026-03-20 15:33:29,
Simon,call_20250207_001.wav,342.0,343.0,LOCATION,2026-03-20 15:33:29,
Simon,call_20250207_001.wav,324.0,326.0,LOCATION,2026-03-20 15:33:29,
Simon,call_20250207_001.wav,365.0,366.0,LOCATION,2026-03-20 15:33:04,
Simon,call_20250207_001.wav,354.6,356.0,LOCATION,2026-03-20 15:33:04,
Simon,call_20250207_001.wav,350.0,351.0,LOCATION,2026-03-20 15:33:04,
Simon,call_20250207_001.wav,346.0,348.0,LOCATION,2026-03-20 15:33:04,
Simon,call_20250207_001.wav,342.0,343.0,LOCATION,2026-03-20 15:33:04,
Simon,call_20250207_001.wav,324.0,326.0,LOCATION,2026-03-20 15:33:04,
Simon,call_20250207_001.wav,364.6,366.0,LOCATION,2026-03-20 15:32:33,
Simon,call_20250207_001.wav,355.0,356.0,LOCATION,2026-03-20 15:32:33,
Simon,call_20250207_001.wav,350.0,351.0,LOCATION,2026-03-20 15:32:33,
Simon,call_20250207_001.wav,346.0,348.0,LOCATION,2026-03-20 15:32:33,
Simon,call_20250207_001.wav,342.0,343.0,LOCATION,2026-03-20 15:32:33,
Simon,call_20250207_001.wav,324.0,326.0,LOCATION,2026-03-20 15:32:33,
Simon,call_20250207_001.wav,365.0,366.0,LOCATION,2026-03-20 15:28:27,
Simon,call_20250207_001.wav,355.0,356.0,LOCATION,2026-03-20 15:28:27,
Simon,call_20250207_001.wav,350.0,351.0,LOCATION,2026-03-20 15:28:27,
Simon,call_20250207_001.wav,346.0,348.0,LOCATION,2026-03-20 15:28:27,
Simon,call_20250207_001.wav,324.0,326.0,LOCATION,2026-03-20 15:28:27,
Simon,call_20250207_004.wav,296.0,300.0,LOCATION,2026-03-20 15:09:53,
Simon,call_20250207_004.wav,290.0,295.0,LOCATION,2026-03-20 15:09:53,
Simon,call_20250207_004.wav,276.0,278.0,LOCATION,2026-03-20 15:09:53,
Simon,call_20250207_004.wav,225.0,228.0,LOCATION,2026-03-20 15:09:53,
Simon,call_20250207_004.wav,296.0,300.0,LOCATION,2026-03-20 15:09:41,
Simon,call_20250207_004.wav,290.0,295.0,LOCATION,2026-03-20 15:09:41,
Simon,call_20250207_004.wav,276.0,278.0,LOCATION,2026-03-20 15:09:41,
Simon,call_20250207_004.wav,225.0,228.0,LOCATION,2026-03-20 15:09:41,
Simon,call_20250213_001.wav,92.5,96.0,LOCATION,2026-03-20 14:57:52,
Simon,call_20250213_001.wav,34.0,35.0,PERSON,2026-03-20 14:57:52,
Simon,call_20250213_001.wav,30.0,32.0,PERSON,2026-03-20 14:57:52,
Simon,call_20250213_001.wav,93.0,95.0,LOCATION,2026-03-20 14:56:16,
Simon,call_20250213_001.wav,34.0,35.0,PERSON,2026-03-20 14:56:16,
Simon,call_20250213_001.wav,31.0,32.0,PERSON,2026-03-20 14:56:16,
Simon,call_20250213_002.wav,22.0,28.0,PERSON,2026-03-20 14:50:07,
Simon,call_20250213_002.wav,27.0,28.0,PERSON,2026-03-20 14:49:07,
Simon,call_20250213_002.wav,22.0,27.0,PERSON,2026-03-20 14:49:07,
Simon,call_20250213_002.wav,27.5,28.0,PERSON,2026-03-20 14:48:25,
Simon,call_20250213_002.wav,22.0,27.0,PERSON,2026-03-20 14:48:25,
Simon,call_20250213_002.wav,26.5,27.0,PERSON,2026-03-20 14:47:11,
Simon,call_20250213_002.wav,22.0,26.0,PERSON,2026-03-20 14:47:11,
Simon,call_20250213_002.wav,26.5,27.0,PERSON,2026-03-20 14:46:59,
Simon,call_20250213_002.wav,27.0,28.0,PERSON,2026-03-20 14:45:36,
Simon,call_20250213_002.wav,22.0,26.0,PERSON,2026-03-20 14:45:36,
Simon,call_20250213_002.wav,25.0,27.0,PERSON,2026-03-20 14:43:58,
Simon,call_20250213_002.wav,22.0,25.0,PERSON,2026-03-20 14:43:58,
Simon,call_20250213_002.wav,26.0,27.0,PERSON,2026-03-20 14:42:34,
Simon,call_20250213_002.wav,24.0,25.0,PERSON,2026-03-20 14:42:34,
Simon,call_20250213_002.wav,22.0,23.0,PERSON,2026-03-20 14:42:34,
Simon,call_20250214_001.wav,54.0,55.0,LOCATION,2026-03-20 14:34:27,
Simon,call_20250214_001.wav,44.8,45.9,PERSON,2026-03-20 14:34:27,
Simon,call_20250214_001.wav,41.0,43.0,PERSON,2026-03-20 14:34:27,
Simon,call_20250214_001.wav,54.0,55.0,LOCATION,2026-03-20 14:33:04,
Simon,call_20250214_001.wav,45.0,46.0,PERSON,2026-03-20 14:33:04,
Simon,call_20250214_001.wav,41.0,43.0,PERSON,2026-03-20 14:33:04,
